x1,x2,x3,x4,x5,y
-0.9756332702610788,-0.7399645486849438,1.0,-1.0,-1.0,1
-0.23883543736169155,-0.6638986609113844,1.0,1.0,1.0,1
0.5036586584761404,0.051297855673464676,1.0,1.0,1.0,1
-0.4867116051005983,-0.226469442254837,1.0,-1.0,1.0,1
-0.17071108306077742,0.15958825866595694,1.0,1.0,-1.0,0
-0.6006539743482009,0.9935479309297852,-1.0,1.0,1.0,0
-0.2585268119265317,-0.11510951150350557,1.0,-1.0,-1.0,1
0.63486206272822,0.8040115671199966,-1.0,1.0,-1.0,1
0.26452610382854913,-0.05943745404707568,1.0,-1.0,-1.0,0
-0.04499192817908748,0.9382626992108825,1.0,1.0,-1.0,0
-0.5468423738991284,-0.26589393879201817,1.0,-1.0,-1.0,1
-0.41610121390311283,-0.45396279664675576,1.0,1.0,1.0,1
0.9741085131275316,0.01692260442646698,-1.0,-1.0,-1.0,1
-0.6121847385281547,-0.27766882292437256,1.0,-1.0,-1.0,1
-0.6588108776050332,0.890151504588442,1.0,1.0,1.0,0
0.004435405952465388,-0.357052911404415,-1.0,1.0,-1.0,1
-0.8720043473560681,0.12391322662998983,-1.0,1.0,1.0,0
-0.5979301264043928,0.009239893828092871,-1.0,1.0,1.0,1
-0.4110971890693381,0.5018546522377731,-1.0,-1.0,1.0,0
-0.6683767956709594,0.5881750882381447,1.0,1.0,-1.0,0
-0.08877213783517157,-0.5101871390549166,1.0,-1.0,1.0,1
0.7079927628024161,0.6749677072066733,-1.0,1.0,-1.0,1
0.46836214487104333,-0.568907805155529,-1.0,-1.0,1.0,0
0.020672647330689298,0.4522418347499262,-1.0,-1.0,-1.0,1
-0.2919488855010183,-0.04357747089210806,1.0,-1.0,1.0,1
0.9605287630923571,0.06285428347703581,-1.0,1.0,1.0,1
0.3194605181151702,-0.6040662430870126,-1.0,1.0,1.0,0
-0.05853179850247503,-0.40174897525423936,1.0,-1.0,-1.0,1
-0.18856828584312146,0.7331730793656328,1.0,-1.0,-1.0,0
-0.024493273591049136,-0.6629072030480271,-1.0,-1.0,1.0,1
-0.4685690968206997,0.21262860801748262,-1.0,1.0,-1.0,0
0.38019539195757646,0.44386700702245174,-1.0,1.0,-1.0,1
-0.1358306585952307,-0.33494914153369026,-1.0,-1.0,1.0,1
0.038940774325930905,-0.9825057819350052,-1.0,-1.0,-1.0,0
-0.8884291247457483,-0.9857311774518702,1.0,-1.0,1.0,1
-0.20412274038817013,-0.5892012591160668,1.0,1.0,1.0,1
-0.029887543463735233,-0.30402365493875894,-1.0,-1.0,-1.0,1
0.1870662394052196,0.258495412301075,-1.0,-1.0,1.0,1
0.6043949199775256,-0.6360356798992169,-1.0,-1.0,-1.0,0
-0.029469061249730588,-0.9542015255207199,1.0,-1.0,-1.0,1
0.09044998592823283,-0.44410142720610635,1.0,1.0,-1.0,0
-0.674149660899912,-0.6999254310962557,1.0,-1.0,1.0,1
0.9664842334345705,-0.4897681671069376,-1.0,1.0,-1.0,0
-0.4546956451186164,0.6151205244291775,-1.0,-1.0,-1.0,0
-0.5398302370222483,-0.8588050818832241,1.0,-1.0,1.0,1
0.5274355538316897,-0.10166114853353214,-1.0,-1.0,1.0,0
-0.12417739048886567,0.7200704401305658,-1.0,1.0,1.0,0
-0.45829500629012443,-0.5232446019362803,1.0,1.0,1.0,1
0.05635235095251523,-0.32623363919222215,-1.0,1.0,1.0,0
-0.26418157869526937,0.8120652952567995,1.0,1.0,1.0,0
-0.9315128850282278,0.17141333428870964,1.0,1.0,-1.0,0
-0.49565686209831594,0.2058427004374339,1.0,-1.0,1.0,0
0.3667582627087935,0.3785546662742154,1.0,-1.0,-1.0,1
0.3970262309741488,-0.7466492171502149,1.0,1.0,1.0,0
-0.08787810842777222,0.796033895530809,1.0,-1.0,-1.0,0
-0.6458990548517554,0.15227515564825977,1.0,1.0,-1.0,0
0.6901877855115541,-0.07698655387519426,1.0,-1.0,1.0,0
-0.9659259262169371,-0.9723102536501514,-1.0,-1.0,1.0,1
0.7452205215028112,0.9574921359889925,-1.0,1.0,-1.0,1
0.2422868896098056,-0.3753241237843068,-1.0,1.0,1.0,0
-0.39006480351869166,-0.7172052465166325,-1.0,-1.0,-1.0,1
0.9803635890455147,-0.23447582034770453,-1.0,1.0,1.0,0
0.8290379791349176,0.47043062376705125,-1.0,-1.0,-1.0,1
-0.04872016090546227,-0.9350936787742025,1.0,-1.0,-1.0,1
0.09189007012754091,0.9569317153349877,1.0,-1.0,-1.0,1
-0.5497387928957966,0.6918140204022272,-1.0,1.0,1.0,0
-0.8883777400824102,0.2309448847123523,-1.0,1.0,1.0,0
0.8260846736804608,-0.1916922798349614,-1.0,-1.0,-1.0,0
-0.1794821225171631,-0.2649163258076038,1.0,-1.0,1.0,1
0.2549644330341132,0.839200223605415,-1.0,1.0,1.0,1
-0.6196017709006019,0.08983452646819545,1.0,1.0,1.0,0
0.33926848573964796,0.8950879040599837,1.0,1.0,1.0,1
-0.2308137351988352,0.9004465779316122,-1.0,1.0,-1.0,0
0.11107277138378935,0.13744306841291265,1.0,-1.0,-1.0,1
-0.8271558976062,-0.3260836972924488,-1.0,-1.0,-1.0,1
0.6279813096826405,-0.8593474623733997,1.0,-1.0,-1.0,0
0.5575838452023478,-0.47542242691473646,1.0,-1.0,-1.0,0
-0.008723047080201662,-0.3014653043298675,-1.0,-1.0,1.0,1
0.632867088118181,0.7447724764194272,-1.0,-1.0,1.0,1
0.9243556717403902,-0.5193648208992064,1.0,1.0,1.0,0
-0.8007874601192579,-0.47646875472265326,1.0,-1.0,1.0,1
0.522629625501893,0.6231291716258862,-1.0,-1.0,-1.0,1
-0.48438947288882883,-0.8133197565191601,1.0,-1.0,1.0,1
-0.5854736449872365,0.13009044752118037,1.0,1.0,1.0,0
0.5029764999518087,-0.4338467140461635,-1.0,-1.0,1.0,0
0.5491084854513795,0.4637761236708271,-1.0,1.0,1.0,1
0.6755700000916935,-0.5233313279109209,1.0,1.0,1.0,0
-0.5363071013761125,-0.6646922866788708,-1.0,-1.0,1.0,1
0.3592695929207017,0.4895571372307026,-1.0,-1.0,-1.0,1
0.5538437513028986,-0.9391195676621953,1.0,-1.0,1.0,0
-0.4197329069268376,0.2154387343315458,1.0,-1.0,1.0,0
0.6550322353359599,0.2577146263777996,-1.0,-1.0,-1.0,1
0.5473608396302172,-0.5773057221139226,-1.0,-1.0,1.0,0
-0.8860401112881664,-0.8950622062066528,-1.0,1.0,-1.0,1
0.04125359149617336,-0.9072760801149581,-1.0,-1.0,1.0,0
0.8446250384676652,-0.6018130372702986,1.0,1.0,1.0,0
0.5907018641508779,-0.03900985231862231,-1.0,1.0,1.0,0
0.4124495822191492,-0.5802555413125176,1.0,-1.0,1.0,0
0.6064174594065712,-0.4230219976019991,-1.0,1.0,1.0,0
-0.46870481861751023,0.7625908340725189,-1.0,-1.0,1.0,0
-0.6004188551721286,-0.2211587275291238,1.0,-1.0,-1.0,1
0.922246300680895,-0.7188078732941808,1.0,1.0,-1.0,0
-0.8313040326060348,-0.23166018137320754,1.0,1.0,1.0,1
0.9042701491072669,-0.2937617269631969,-1.0,-1.0,1.0,0
0.025398928486438654,-0.6435802128148584,1.0,-1.0,1.0,1
-0.8429135649911363,0.613513421198135,-1.0,-1.0,1.0,0
-0.15865780281996034,-0.9654568183626945,-1.0,-1.0,-1.0,1
-0.3988377787554721,0.042520495616578335,1.0,-1.0,-1.0,0
-0.9186490133484008,0.0447880964322791,1.0,-1.0,-1.0,0
0.3406585564829432,-0.039262644954173864,-1.0,1.0,-1.0,0
-0.482646044848021,0.6318288736438089,-1.0,-1.0,-1.0,0
-0.8291178097476865,0.20061853744094837,1.0,-1.0,1.0,0
-0.3720172577573252,0.47733114545332733,1.0,1.0,1.0,0
-0.9410408387925722,-0.9151787138386099,-1.0,1.0,1.0,1
-0.37360415062762775,0.6204634354014671,1.0,-1.0,1.0,0
-0.37953281827822005,0.507020692341954,-1.0,-1.0,-1.0,0
0.29205371044109496,0.7178864732155024,1.0,1.0,1.0,1
0.033263758689162204,0.12813684685446192,-1.0,1.0,1.0,1
0.8155270654751556,0.8017556653593465,-1.0,1.0,-1.0,1
-0.8139881592078209,0.17542761450315458,-1.0,1.0,-1.0,0
0.1352042168938994,0.9046504265083026,1.0,-1.0,-1.0,1
-0.6681307637733874,-0.5459654237592282,1.0,-1.0,1.0,1
0.5618406667155724,0.005992865186446927,-1.0,1.0,-1.0,1
0.15660653817269887,0.023878310700467198,-1.0,-1.0,1.0,1
-0.9410029789493412,-0.8875459121371432,1.0,-1.0,1.0,1
0.5579083936840781,0.18904297064236308,-1.0,1.0,-1.0,1
0.07424019895422651,-0.5468233251891573,-1.0,-1.0,1.0,0
0.3743119440727136,-0.5518620677667623,1.0,-1.0,1.0,0
-0.2705395382639827,0.02237593314334063,1.0,1.0,-1.0,0
-0.4542837162345943,0.038614357895236484,-1.0,1.0,1.0,0
0.18391068400223642,-0.18025094451069368,-1.0,1.0,-1.0,0
-0.47536659906178136,0.6692732054901975,-1.0,-1.0,-1.0,0
-0.722579726374784,-0.9709972402919176,1.0,1.0,-1.0,1
0.04702631075104535,-0.1730939521821604,1.0,1.0,-1.0,1
-0.45361879885900525,0.514014198190696,-1.0,1.0,-1.0,0
-0.1311215277011557,-0.9889757317310163,-1.0,1.0,1.0,1
-0.9639632286613414,0.019625343373332882,-1.0,-1.0,1.0,0
0.2274513872119377,-0.5716358162405113,-1.0,-1.0,1.0,0
-0.28204929455575933,-0.3231713977587831,1.0,1.0,1.0,1
-0.2520478828442364,0.2484808880918461,1.0,-1.0,-1.0,0
0.02158405345319858,0.733696559388717,-1.0,-1.0,1.0,1
0.2734355057538318,-0.19217461736026709,-1.0,-1.0,-1.0,0
0.9422207153411661,-0.35292309954894596,1.0,1.0,1.0,0
0.891471123106331,-0.8404434622813133,1.0,-1.0,-1.0,0
0.009784753835943016,0.9344559665697032,-1.0,1.0,1.0,0
0.4888507662307229,0.388679573327968,1.0,1.0,-1.0,1
0.904652925838829,0.9759349098777759,-1.0,-1.0,-1.0,1
-0.2832522563557256,0.0549060894542206,-1.0,-1.0,-1.0,0
-0.22181325148407038,0.1983067565830643,-1.0,1.0,1.0,0
-0.31131193184167116,-0.6810668219952697,1.0,-1.0,1.0,1
-0.5806936822917216,-0.522407483052818,1.0,1.0,-1.0,1
-0.6045974467349183,0.9950479364399367,-1.0,1.0,1.0,0
0.02875671560488291,-0.6348968546250693,1.0,1.0,-1.0,0
-0.06965907894888346,-0.842071868154634,1.0,1.0,-1.0,1
-0.21690591953705773,0.6109348479052872,-1.0,-1.0,1.0,0
0.6842638979756024,-0.17325603413396817,-1.0,1.0,-1.0,0
0.23230078880188287,0.8843799115587043,1.0,1.0,1.0,1
0.9934723154223717,-0.8020312693754729,1.0,1.0,-1.0,0
0.7684679896105706,-0.2809721735050965,1.0,1.0,-1.0,0
0.9466368151339641,-0.33352880764892656,-1.0,1.0,1.0,0
0.846416847994409,0.7868831428665046,-1.0,-1.0,-1.0,1
0.7218547999329854,-0.724391206004285,1.0,-1.0,1.0,0
0.0451871968066242,-0.6268172388934148,1.0,-1.0,1.0,0
0.6892341430684632,0.5651635120537164,1.0,-1.0,-1.0,1
-0.7842643354251617,-0.56244921715357,-1.0,-1.0,-1.0,1
-0.6340754386751191,0.3355591987262079,1.0,-1.0,-1.0,0
-0.32111110448387903,-0.01959982874969779,-1.0,1.0,-1.0,1
-0.5375336213492736,0.4861161623898098,1.0,-1.0,-1.0,0
0.3586955227913009,0.43110462261007143,1.0,1.0,-1.0,1
-0.7323013093364158,-0.33554400276667184,-1.0,1.0,1.0,1
0.6028585704940483,-0.9439823342913043,-1.0,1.0,-1.0,0
0.3508376465169163,-0.42201569183273,-1.0,-1.0,1.0,0
0.2373888964111357,-0.9536750725429737,1.0,1.0,1.0,0
0.6273794162524715,0.23606915894731095,1.0,-1.0,1.0,1
-0.09912048658822259,0.03117275088302529,-1.0,-1.0,-1.0,1
0.512966575790657,0.2730272357640191,1.0,-1.0,1.0,1
-0.5942481049586581,0.6252568421755342,-1.0,1.0,-1.0,0
-0.7134663359057563,0.017898577091868484,1.0,1.0,1.0,0
0.8915328795145232,0.6246523727190894,-1.0,1.0,-1.0,1
-0.13007001535658136,-0.5405264335974103,-1.0,-1.0,-1.0,1
0.8439802152830804,0.049570418519290005,-1.0,-1.0,1.0,1
-0.047147106754265145,-0.6487061245190913,1.0,1.0,1.0,1
0.8109191486078633,0.986159356196346,-1.0,-1.0,-1.0,1
0.2748615832379817,-0.7905445985634457,-1.0,-1.0,-1.0,0
0.9910672111866001,0.4975013459434392,-1.0,-1.0,1.0,1
0.18879552526959564,-0.35667461390164934,-1.0,-1.0,1.0,0
-0.14416434445015525,-0.1859307192989812,-1.0,-1.0,-1.0,1
-0.18307347985166678,0.8658090821836932,1.0,1.0,1.0,0
-0.6796393061910129,-0.8500638570119513,1.0,-1.0,-1.0,1
-0.49540398365460747,0.4204348917110665,1.0,1.0,-1.0,0
0.0061263582012045514,-0.7438588876460492,-1.0,-1.0,-1.0,1
0.05242083804781661,-0.9663611047516474,-1.0,1.0,1.0,0
-0.9716307791711828,-0.08825069568535593,-1.0,-1.0,-1.0,1
-0.3653610743188067,-0.3243722714198176,1.0,-1.0,1.0,1
-0.9251780032919547,0.9584493904117763,-1.0,-1.0,1.0,0
0.4917846456091184,-0.6089942984505061,-1.0,1.0,1.0,0
0.9469368647299281,0.8904847852926465,-1.0,-1.0,-1.0,1
0.9862680703499527,-0.7738957176508373,-1.0,-1.0,-1.0,0
0.8626072342327284,-0.12710111650204592,-1.0,1.0,1.0,0
0.16398766908808704,0.3016611756966985,1.0,1.0,1.0,1
0.30258731609032563,-0.48536187035914713,-1.0,1.0,1.0,0
-0.8627072200094876,0.8722997522209301,1.0,1.0,1.0,0
-0.17799586025901715,0.13105057761704342,-1.0,1.0,1.0,0
0.8729710805428292,-0.45077234564709734,1.0,-1.0,-1.0,0
-0.5511314777122982,-0.055366046428892424,-1.0,-1.0,-1.0,1
-0.11120891847749403,0.1539866170123163,-1.0,-1.0,1.0,0
0.0010280632495194286,0.5568530785320664,1.0,-1.0,-1.0,0
-0.6951780186710661,-0.3285167199051614,1.0,1.0,1.0,1
0.5607105890248756,0.3946575564070245,1.0,-1.0,1.0,1
0.9980535137641651,-0.7125254567488666,1.0,-1.0,1.0,0
0.1503183295600159,-0.23554396635758468,1.0,-1.0,-1.0,0
-0.6049373048564083,0.7389677750090295,-1.0,1.0,1.0,0
0.10011839904460995,0.7723948550174047,1.0,-1.0,-1.0,1
-0.3154569313378841,0.33692031885082163,-1.0,-1.0,-1.0,0
0.45553526294057467,-0.8931593888643299,1.0,-1.0,-1.0,0
-0.31239090882654963,0.30085264830983105,1.0,1.0,1.0,0
-0.9565083230056304,-0.638366488904468,1.0,-1.0,1.0,1
-0.8122460362790684,0.04108053731172778,-1.0,1.0,-1.0,0
0.9964348081659209,0.43795770213806606,-1.0,1.0,-1.0,1
-0.7391386423208763,-0.13838554033315764,-1.0,1.0,1.0,1
-0.0676296826620083,0.38542466109764484,-1.0,1.0,-1.0,0
0.28459949692999875,-0.6192965255879433,1.0,1.0,-1.0,0
-0.8710862565190692,0.4152649203827148,-1.0,1.0,-1.0,0
0.634426594851309,-0.4655187689968623,1.0,-1.0,1.0,0
-0.05906647753237915,-0.12464219128613796,1.0,-1.0,-1.0,1
0.1551687345383408,0.5886057411453145,1.0,-1.0,-1.0,1
-0.4975369212423977,0.7642442087527634,-1.0,-1.0,1.0,0
-0.8688397839255149,-0.8497279527085699,1.0,1.0,-1.0,1
0.9199319936724575,-0.4585717391177101,-1.0,-1.0,1.0,0
-0.5089432007404485,-0.4168234176008405,-1.0,-1.0,1.0,1
0.5262671914818129,-0.628027519604235,1.0,1.0,1.0,0
0.7805014009813549,0.41179981731342785,1.0,-1.0,-1.0,1
-0.36236956111007423,0.2984619039487244,-1.0,1.0,-1.0,0
-0.16383052345468896,-0.27912926432346763,-1.0,-1.0,1.0,1
0.6696608936195245,0.9480963984735566,-1.0,1.0,1.0,1
-0.0897793193772568,-0.703529575140118,1.0,-1.0,1.0,1
0.9867739223145255,0.5420696094630255,-1.0,1.0,1.0,1
-0.21835677238318074,0.7290078606653116,-1.0,-1.0,1.0,0
0.6249557575186737,-0.5874174976433131,1.0,-1.0,1.0,0
0.47705567539817184,0.4778059238012988,-1.0,-1.0,-1.0,1
-0.09800563781308536,0.43431497878555003,1.0,-1.0,1.0,0
0.27210276070452855,0.9665152412259406,1.0,-1.0,1.0,1
-0.9232108582210783,-0.8832937818221659,1.0,1.0,1.0,1
0.708806214182478,-0.3027639635089894,-1.0,1.0,1.0,0
0.9947936453351627,-0.6055884612103768,1.0,1.0,1.0,0
0.14352263452105785,-0.7855816913064224,1.0,-1.0,1.0,0
0.4668618653601815,0.9999999999999998,-1.0,-1.0,1.0,1
0.4930736452037152,0.9655970248608485,1.0,1.0,-1.0,1
0.7120631351748858,-0.49103633644995626,1.0,-1.0,1.0,0
-0.9520933975767176,0.8706574408804175,-1.0,-1.0,-1.0,0
0.43834220331681606,-0.1844648199506933,-1.0,1.0,1.0,0
-0.833025915249923,0.5416487287539351,1.0,-1.0,1.0,0
0.8485444048531132,0.9675927004703457,1.0,1.0,1.0,1
0.44404064055522285,-0.7318032536016899,1.0,-1.0,-1.0,0
-0.12664876878958686,0.38878522271088456,1.0,1.0,-1.0,0
-0.018935796211211553,-0.38659180596108,-1.0,-1.0,1.0,1
0.0029126741644303067,-0.553459418648794,1.0,-1.0,-1.0,1
-0.37187718070603826,0.1758963820573347,1.0,1.0,-1.0,0
-0.008280848390261442,-0.88359659755102,-1.0,1.0,1.0,1
-0.2843940662943226,0.9999009248227761,1.0,1.0,1.0,0
-0.46478666631398924,0.6732109257049295,1.0,1.0,-1.0,0
0.12630435365449877,-0.6737322894737374,-1.0,1.0,1.0,0
-0.27840798040120573,0.8667608115326755,-1.0,-1.0,1.0,0
0.14874048506384607,-0.5571368199248692,1.0,-1.0,1.0,0
-0.26391001692500926,0.2914280116564649,1.0,1.0,-1.0,0
0.24527881087164616,0.8516219884433902,1.0,-1.0,1.0,1
0.23001588260241856,0.9663495441470076,1.0,-1.0,1.0,1
-0.48466510009239483,0.5649476355145464,1.0,1.0,1.0,0
-0.5033778879037034,0.038159949266529214,1.0,1.0,-1.0,0
-0.5414296939074489,0.24496765520421282,-1.0,-1.0,1.0,0
-0.21937259946910792,0.8892039759098709,-1.0,-1.0,1.0,0
-0.6881628928000616,0.8320452622610588,1.0,1.0,-1.0,0
0.4954043112846984,0.4227636789273095,-1.0,-1.0,1.0,1
-0.3304202640301901,0.07513533998346378,-1.0,-1.0,-1.0,0
-0.2251049788766345,-0.4422552287350341,1.0,-1.0,1.0,1
0.10286637299589318,-0.4869092172112598,-1.0,1.0,1.0,0
0.6582628549880081,0.6000119785767235,-1.0,1.0,-1.0,1
-0.49349070444382226,0.26857569349728205,1.0,1.0,1.0,0
-0.6803544422930228,-0.6284101590611346,-1.0,-1.0,1.0,1
0.9899160052161566,-0.9376148411985153,1.0,-1.0,-1.0,0
-0.4731737034595729,-0.5110970966922148,-1.0,1.0,1.0,1
-0.143606992725821,-0.9425319953818002,1.0,-1.0,1.0,1
0.44431847213870523,0.022200509465449825,-1.0,1.0,-1.0,1
0.5324288848509973,0.46301882558835183,-1.0,-1.0,-1.0,1
-0.7234609209305977,-0.8687449568635095,-1.0,-1.0,-1.0,1
0.7499330977820233,0.6951089989228922,-1.0,1.0,1.0,1
-0.24911777026811277,-0.40947361649195946,1.0,1.0,1.0,1
-0.06310977864504907,-0.30860669650633066,1.0,-1.0,1.0,1
-0.2475483151020652,0.6585512962007853,-1.0,1.0,-1.0,0
-0.4083006969661307,-0.2325714399844936,1.0,1.0,1.0,1
-0.053640087790160496,0.8398052031345367,-1.0,1.0,1.0,0
0.53385182818417,-0.6121823522141459,1.0,1.0,-1.0,0
-0.03344990893741728,-0.547129296458349,1.0,-1.0,-1.0,1
-0.47263939461959426,-0.5039764048720472,1.0,-1.0,-1.0,1
-0.86635831289202,-0.2874198639089738,1.0,1.0,1.0,1
-0.27306898670513646,0.10217731646975348,1.0,1.0,1.0,0
0.40078783954304864,0.5467306086180443,1.0,-1.0,1.0,1
-0.580104279754488,-0.4728630821005635,1.0,-1.0,-1.0,1
-0.3423142536675584,-0.5077061160540768,-1.0,1.0,1.0,1
0.1704333663641069,0.3700919267154068,-1.0,-1.0,1.0,1
0.11458151229922153,-0.5704369686418413,-1.0,-1.0,-1.0,0
-0.2976500340365217,0.42408558121375317,1.0,1.0,1.0,0
0.2737210378477559,0.05445446456359049,1.0,-1.0,-1.0,1
-0.4598919723639505,-0.6374735065721988,-1.0,-1.0,-1.0,1
0.977984532324707,-0.03965787105564922,-1.0,1.0,1.0,0
0.8869655863908996,0.5753783515832658,1.0,-1.0,-1.0,1
-0.41208435540590027,-0.9389143122638139,-1.0,1.0,1.0,1
-0.42390214391775605,-0.9257969859340224,-1.0,1.0,1.0,1
0.06050527757275437,-0.3645690246725293,-1.0,1.0,-1.0,0
0.20397082356199592,-0.733480051101026,1.0,-1.0,1.0,0
-0.06788371472371235,-0.5970888376819627,1.0,1.0,1.0,1
-0.3187671031290009,0.6078667691621142,1.0,-1.0,1.0,0
0.4667749913621728,-0.18805554195051088,1.0,-1.0,1.0,0
-0.7076254426180432,0.3363656470449412,-1.0,1.0,-1.0,0
0.9300061316507051,0.7704737989217649,1.0,1.0,1.0,1
-0.6560223730995716,-0.3603628420884294,1.0,-1.0,1.0,1
-0.791659343469727,0.8876123806691232,1.0,-1.0,-1.0,0
-0.4193297019937764,0.48541205829489087,-1.0,-1.0,1.0,0
0.6043496257340897,0.9344555021717642,1.0,-1.0,1.0,1
0.2171348974059999,-0.9358042357387999,-1.0,-1.0,-1.0,0
-0.5448874028167536,-0.21061638266478677,-1.0,1.0,-1.0,1
0.4780221594549363,-0.0688115813056629,1.0,-1.0,1.0,0
-0.05146838729150316,-0.13271519087072736,1.0,-1.0,1.0,1
0.48991828504109436,0.4662319249354072,1.0,1.0,1.0,1
0.11925419045926278,0.7554822922387034,1.0,1.0,1.0,1
-0.7072048658562812,0.2097480557043203,1.0,-1.0,1.0,0
-0.4981497097133958,0.8150324980210246,1.0,1.0,1.0,0
-0.6616299013649716,-0.5804985458483858,-1.0,-1.0,1.0,1
-0.2543386402268498,0.642294713010731,-1.0,1.0,-1.0,0
-0.24562730927760512,0.6452900952795311,-1.0,1.0,-1.0,0
-0.6267216302961292,0.948734453434056,-1.0,1.0,1.0,0
0.648933616778123,0.7151486688120421,-1.0,1.0,-1.0,1
-0.9476370126638759,-0.8410724895446504,-1.0,-1.0,-1.0,1
0.9132254780456444,0.745451343958935,-1.0,1.0,-1.0,1
0.27445813232229344,-0.48224087148648964,1.0,1.0,1.0,0
-0.6948827713287216,-0.9389255985438338,-1.0,1.0,1.0,1
0.49741686843394883,-0.929157993770117,-1.0,-1.0,-1.0,0
0.763239954284264,0.4944520205336076,-1.0,1.0,1.0,1
0.12849767833633985,0.3218914567979414,-1.0,1.0,1.0,1
0.7812643274291138,-0.13924623187744467,-1.0,1.0,-1.0,0
0.6606578242401535,0.4747631071655847,-1.0,-1.0,1.0,1
-0.0870714049967315,0.3541282347997827,1.0,-1.0,-1.0,0
-0.45972987391112496,0.3010003622969577,-1.0,-1.0,-1.0,0
0.23422564983186134,-0.176851522891473,-1.0,1.0,-1.0,0
0.7308761660526126,0.6896111296156235,1.0,-1.0,-1.0,1
0.7462339249013796,-0.9389338808498006,1.0,1.0,1.0,0
0.14403341424855753,-0.5624949054549331,1.0,1.0,-1.0,0
-0.2357759504533885,-0.7853096230533172,1.0,-1.0,1.0,1
-0.38586171533585756,-0.27661057818024404,-1.0,-1.0,1.0,1
-0.703345571431088,0.30721023297915107,1.0,-1.0,1.0,0
-0.2675282307567597,0.8124477233284257,1.0,1.0,1.0,0
0.8998303281642055,-0.17299390738141052,1.0,-1.0,-1.0,0
-0.2696651123590341,0.23781134311967356,-1.0,1.0,1.0,0
-0.17501256850464608,-0.4921295693066893,1.0,1.0,-1.0,1
0.644642422796637,0.7678031886783063,1.0,-1.0,-1.0,1
-0.08374286735542702,-0.27950432511562673,1.0,1.0,-1.0,1
0.4372534074386287,0.30574083228442306,-1.0,-1.0,1.0,1
0.32357857586297056,0.5222304193224663,-1.0,-1.0,1.0,1
-0.7280167311990406,0.8840321186224671,1.0,1.0,-1.0,0
0.4317480856867437,-0.5389711604874964,-1.0,-1.0,1.0,0
-0.4419963814294341,0.354092648211799,-1.0,-1.0,-1.0,0
0.008188278188954623,-0.09569133157259602,-1.0,1.0,1.0,1
-0.27333636115022497,0.8812345551881344,1.0,-1.0,-1.0,0
0.06409829642291376,0.6820978248343206,1.0,-1.0,1.0,1
-0.09428464625345268,0.684231769564644,1.0,-1.0,-1.0,0
-0.3162512075308178,0.13761492136836329,1.0,1.0,1.0,0
0.6077895133583577,0.7620631982849693,-1.0,-1.0,1.0,1
0.4153757482417544,0.36414229351364313,1.0,-1.0,1.0,1
0.014030277542787406,0.07458911091443787,1.0,-1.0,1.0,1
-0.3773952319849715,-0.6672907478339114,-1.0,1.0,1.0,1
0.23843570791647384,-0.0006370588879964778,-1.0,-1.0,1.0,1
0.7036524477951609,0.9650519102411985,1.0,1.0,1.0,1
-0.1480141639108017,-0.8872013280633891,-1.0,1.0,-1.0,1
0.9959536299103078,-0.7848767135392424,1.0,-1.0,1.0,0
-0.7781274795686915,-0.26212372921997373,-1.0,-1.0,-1.0,1
0.3598403930082752,-0.4779945359577831,-1.0,-1.0,-1.0,0
0.9297436255752694,-0.0676418805022374,-1.0,1.0,-1.0,0
0.9058176953143802,-0.41337121727053383,1.0,1.0,1.0,0
-0.7051905284954814,0.20190102120388964,-1.0,1.0,1.0,0
-0.9196814137245011,0.4197541670605993,1.0,-1.0,1.0,0
0.8496962045304217,0.8153143127279892,-1.0,1.0,1.0,1
-0.9679775637414973,0.6954819721078547,1.0,1.0,1.0,0
0.5963826592697743,-0.47437044467974054,1.0,1.0,1.0,0
-0.9734676471797966,-0.6667180172187656,1.0,-1.0,-1.0,1
0.460479752387178,0.9480710718980561,-1.0,-1.0,-1.0,1
-0.588292117957014,0.24594851358406622,-1.0,-1.0,1.0,0
-0.5659348444549479,0.5420380882835858,-1.0,1.0,1.0,0
-0.33481818584695,-0.8342040551426575,1.0,1.0,-1.0,1
-0.04003670011437832,-0.5519376639196019,1.0,1.0,-1.0,1
-0.4909392568918348,-0.18248088632129134,-1.0,-1.0,1.0,1
0.25079855197603385,0.31967162103864877,1.0,1.0,1.0,1
0.6712108733923388,0.7770873437720383,1.0,-1.0,-1.0,1
-0.8060876982682434,0.8913924230159329,-1.0,1.0,-1.0,0
-0.5369370625832368,0.52102253562173,-1.0,-1.0,1.0,0
-0.6966332394999055,0.7263611583058431,-1.0,-1.0,1.0,0
0.38531225714944073,0.8168976478805221,1.0,-1.0,-1.0,1
0.6061415429593535,0.07441058836272729,-1.0,1.0,1.0,1
0.7311729075615119,0.9632472549514588,1.0,-1.0,1.0,1
0.6686909438301294,-0.3776178594671131,-1.0,-1.0,-1.0,0
-0.5862221549521687,-0.6757898396775481,-1.0,-1.0,1.0,1
-0.8912313815865472,0.8648635800055222,1.0,-1.0,1.0,0
0.6427584383398814,-0.9849994082262755,-1.0,1.0,-1.0,0
0.2667453961142725,0.36646581101327325,1.0,-1.0,1.0,1
0.16761886618337907,0.1694259909011071,-1.0,-1.0,1.0,1
0.9587691663598585,0.9634080629971504,-1.0,1.0,-1.0,1
-0.7511723313429761,-0.611325162993172,-1.0,-1.0,-1.0,1
-0.5870586854218154,-0.4956886189520243,1.0,-1.0,1.0,1
